CM_PACKET_NUM,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE_CODE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,EVENT_NOTES,LAST_UPDTED_DATE,BATCH_ID,DOC_CLASSIFICATION_CODE,,,,,,,
22116239,OFF RAMPED,2442883,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 9:29:41 PM,215,EXAM_ISSUE,,,,,,,
22116240,PROCESSED,2443386,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,"Outcome : Business Rule - Open Claim/EP and No Keyword Identified, Successfully Added Unsolicited Evidence, Added Note",10/26/2020 10:07:44 PM,215,UNKNOWN,,,,,,,
22116241,PROCESSED,2442508,PROCESSED,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 10:19:31 PM,215,NULL,,,,,,,
22116241,PROCESSED,2442512,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,"Outcome : POA updated, Successfully added unsolicited evidence",10/26/2020 10:19:31 PM,215,NULL,,,,,,,
22116242,PROCESSED,2441626,PROCESSED,966,966,VA 21-0966 Intent to File,Outcome : Successfully processed ITF and Updated Address,10/26/2020 7:55:13 PM,215,NULL,,,,,,,
22116242,PROCESSED,2441629,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,"Outcome : POA on record is the same as the POA submitted, Successfully added unsolicited evidence",10/26/2020 7:55:13 PM,215,NULL,,,,,,,
22116243,PROCESSED,2443595,PROCESSED,EVD-BC,Evidence Mail,Birth Certificate,"Outcome : RFA Letter Generated, sent to Veteran and POA and Successfully Added Unsolicited Evidence",10/26/2020 10:30:44 PM,215,NULL,,,,,,,
22116245,PROCESSED,2443811,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,"Outcome : Business Rule - Open Claim/EP and No Keyword Identified, Successfully Added Unsolicited Evidence, Added Note",10/27/2020 2:45:43 AM,215,UNKNOWN,,,,,,,
22116246,PROCESSED,2443776,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 10:27:33 PM,215,NULL,,,,,,,
22116248,PROCESSED,2443767,PROCESSED,966,966,VA 21-0966 Intent to File,Outcome : Successfully processed ITF and Updated Address,10/26/2020 11:12:54 PM,215,NULL,,,,,,,
22116249,PROCESSED,2443655,PROCESSED,966,966,VA 21-0966 Intent to File,Outcome : Successfully processed ITF and Updated Address,10/26/2020 11:12:38 PM,215,NULL,,,,,,,
22116250,PROCESSED,2443669,PROCESSED,966,966,VA 21-0966 Intent to File,Outcome : Successfully processed ITF and Updated Address,10/26/2020 11:04:47 PM,215,NULL,,,,,,,
22116252,OFF RAMPED,2443370,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 10:00:35 PM,215,UNKNOWN,,,,,,,
22116253,OFF RAMPED,2442401,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/26/2020 9:46:00 PM,215,UNKNOWN,,,,,,,
22116253,OFF RAMPED,2442403,READYFOROCR,FPAR,Evidence Mail,FOIAPrivacy Act Request,NULL,10/26/2020 9:46:00 PM,215,NULL,,,,,,,
22116253,OFF RAMPED,2442406,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/26/2020 9:46:00 PM,215,NULL,,,,,,,
22116253,OFF RAMPED,2442408,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,"Outcome : POA on record is the same as the POA submitted, Successfully added unsolicited evidence",10/26/2020 9:46:00 PM,215,NULL,,,,,,,
22116253,OFF RAMPED,2442410,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 9:46:00 PM,215,NULL,,,,,,,
22116253,OFF RAMPED,2442412,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 9:46:00 PM,215,UNKNOWN,,,,,,,
22116253,OFF RAMPED,2442413,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 9:46:00 PM,215,UNKNOWN,,,,,,,
22116253,OFF RAMPED,2442414,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,NULL,10/26/2020 9:46:00 PM,215,NULL,,,,,,,
22116253,OFF RAMPED,2442415,OCRSUCCESS,516,Evidence Mail,VA Form 21P-0516-1 Improved Pension Eligibility Verification Report (Veteran with No Children)),NULL,10/26/2020 9:46:00 PM,215,NULL,,,,,,,
22116253,OFF RAMPED,2442416,OCRSUCCESS,VCAA,Evidence Mail,VCAA Notice Acknowledgement,NULL,10/26/2020 9:46:00 PM,215,NULL,,,,,,,
22116253,OFF RAMPED,2442417,OCRSUCCESS,EVD-VCAADTAL,Evidence Mail,VCAA/DTA Letter,NULL,10/26/2020 9:46:00 PM,215,NULL,,,,,,,
22116255,PROCESSED,2441327,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,"Outcome : POA on record is the same as the POA submitted, Successfully added unsolicited evidence",10/27/2020 2:18:16 AM,215,NULL,,,,,,,
22116256,PROCESSED,2443732,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 10:21:46 PM,215,NULL,,,,,,,
22116257,OFF RAMPED,2443581,OFFRAMPED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",Outcome : Veteran/Claimant Issue - No Open Claim/EP and all documents are not RFA Eligible Documents Type,10/26/2020 10:27:46 PM,215,NULL,,,,,,,
22116258,PROCESSED,2442253,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 8:47:59 PM,215,NULL,,,,,,,
22116260,PROCESSED,2442064,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 8:19:15 PM,215,NULL,,,,,,,
22116263,PROCESSED,2442170,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/27/2020 2:30:12 AM,215,RM-NOTIFICATION,,,,,,,
22116264,PROCESSED,2441470,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 7:44:25 PM,215,RM-DEVELOPMENT,,,,,,,
22116265,REVIEWED,2441365,VBOTPROCESSING,RM,Returned Mail,Returned Mail,NULL,10/27/2020 1:26:25 AM,215,RM-DEVELOPMENT,,,,,,,
22116266,PROCESSED,2441752,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:07:45 PM,215,RM-NOTIFICATION,,,,,,,
22116267,PROCESSED,2441928,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:28:04 PM,215,RM-NOTIFICATION,,,,,,,
22116268,PROCESSED,2442315,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/27/2020 2:31:06 AM,215,RM-DEVELOPMENT,,,,,,,
22116269,PROCESSED,2441959,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:19:08 PM,215,RM-DEVELOPMENT,,,,,,,
22116270,OFF RAMPED,2441585,OFFRAMPED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:52:34 PM,215,RM-DEVELOPMENT,,,,,,,
22116271,OFF RAMPED,2441479,OFFRAMPED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:49:36 PM,215,NULL,,,,,,,
22116272,PROCESSED,2442259,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:42:45 PM,215,RM-DEVELOPMENT,,,,,,,
22116273,PROCESSED,2442421,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/27/2020 2:33:58 AM,215,RM-NOTIFICATION,,,,,,,
22116274,PROCESSED,2441692,PROCESSED,RM,Returned Mail,Returned Mail,"Outcome : BAI selected, Successfully Added Unsolicited Evidence",10/27/2020 1:49:31 AM,215,RM-NOTIFICATION,,,,,,,
22116275,PROCESSED,2441667,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:12:52 PM,215,RM-DEVELOPMENT,,,,,,,
22116276,PROCESSED,2441836,PROCESSED,RM,Returned Mail,Returned Mail,"Outcome : BAI selected, Successfully Added Unsolicited Evidence",10/26/2020 8:08:39 PM,215,RM-NOTIFICATION,,,,,,,
22116277,PROCESSED,2441449,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 7:47:54 PM,215,RM-DEVELOPMENT,,,,,,,
22116279,PROCESSED,2442148,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:37:53 PM,215,RM-NOTIFICATION,,,,,,,
22116280,PROCESSED,2441776,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:11:50 PM,215,RM-NOTIFICATION,,,,,,,
22116281,PROCESSED,2441235,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 7:49:56 PM,215,RM-NOTIFICATION,,,,,,,
22116282,PROCESSED,2441441,PROCESSED,RM,Returned Mail,Returned Mail,"Outcome : BAI selected, Successfully Added Unsolicited Evidence",10/26/2020 7:36:05 PM,215,RM-NOTIFICATION,,,,,,,
22116283,PROCESSED,2443481,PROCESSED,845,845,VA 21-0845 Authorization to Disclose Personal Info,"Outcome : Flash Established, Added Note, Successfully Added Unsolicited Evidence, Added Note",10/26/2020 10:13:43 PM,215,NULL,,,,,,,
22116284,PROCESSED,2443416,PROCESSED,EVD-COR,EVD-COR,Correspondence,"Outcome: Successfully Added Unsolicited Evidence, Added Note",10/26/2020 10:05:58 PM,215,UNKNOWN,,,,,,,
22116286,PROCESSED,2442481,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Outcome : Contentions Added, Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/26/2020 9:04:41 PM,215,NULL,,,,,,,
22116286,PROCESSED,2442483,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,"Outcome : Contentions Added, Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/26/2020 9:04:41 PM,215,UNKNOWN,,,,,,,
22116287,PROCESSED,2442823,PROCESSED,781,Evidence Mail,"VA 21-0781, Statement in Support of Claim for PTSD",NULL,10/26/2020 9:19:36 PM,215,NULL,,,,,,,
22116290,PROCESSED,2441506,PROCESSED,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 7:31:32 PM,215,NULL,,,,,,,
22116290,PROCESSED,2441510,PROCESSED,686c,686c,VA 21-686c Declaration of Status of Dependents,"Outcome : Claim Successfully Created, Contentions Added, Successfully Added Unsolicited Evidence, Added Note",10/26/2020 7:31:32 PM,215,NULL,,,,,,,
22116291,PROCESSED,2443191,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Outcome : Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/27/2020 2:33:12 AM,215,NULL,,,,,,,
22116292,PROCESSED,2443063,PROCESSED,845,845,VA 21-0845 Authorization to Disclose Personal Info,"Outcome : Flash Established, Added Note, Successfully Added Unsolicited Evidence, Added Note",10/26/2020 9:27:55 PM,215,NULL,,,,,,,
22116293,PROCESSED,2442794,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Outcome : Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/26/2020 9:19:35 PM,215,NULL,,,,,,,
22116295,PROCESSED,2443154,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Outcome : Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/27/2020 2:37:41 AM,215,NULL,,,,,,,
22116297,PROCESSED,2443123,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Outcome : Contentions Added, Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/27/2020 2:32:54 AM,215,NULL,,,,,,,
22116298,PROCESSED,2443179,PROCESSED,IU,Evidence Mail,VA 21-4192 Request for Employment Information in Connection with claim for Disability Benefit,NULL,10/26/2020 9:35:32 PM,215,NULL,,,,,,,
22116299,PROCESSED,2442469,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Outcome : Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/27/2020 12:49:13 AM,215,NULL,,,,,,,
22116300,PROCESSED,2443110,PROCESSED,966,966,VA 21-0966 Intent to File,Outcome : Successfully processed ITF and Updated Address,10/26/2020 9:57:02 PM,215,NULL,,,,,,,
22116301,PROCESSED,2443444,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Outcome : Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/27/2020 2:41:37 AM,215,NULL,,,,,,,
22116302,PROCESSED,2443378,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Outcome : Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/26/2020 10:13:55 PM,215,NULL,,,,,,,
22116303,OFF RAMPED,2442665,OFFRAMPED,EVD-MCL,Evidence Mail,Marriage Certificate/License,Outcome : Veteran/Claimant Issue - No Open Claim/EP and all documents are not RFA Eligible Documents Type,10/27/2020 1:08:01 AM,215,NULL,,,,,,,
22116303,OFF RAMPED,2442667,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,NULL,10/27/2020 1:08:01 AM,215,NULL,,,,,,,
22116304,OFF RAMPED,2443382,OFFRAMPED,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 10:48:23 PM,215,NULL,,,,,,,
22116305,PROCESSED,2442808,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Outcome : Contentions Added, Claim Successfully Created, Claim Successfully ClearedSuccessfully Added Unsolicited Evidence, Added Note",10/27/2020 1:46:58 AM,215,NULL,,,,,,,
22116313,PROCESSED,2442350,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 8:39:30 PM,215,UNKNOWN,,,,,,,
22116313,PROCESSED,2442352,PROCESSED,781,Evidence Mail,"VA 21-0781, Statement in Support of Claim for PTSD",NULL,10/26/2020 8:39:30 PM,215,NULL,,,,,,,
22116313,PROCESSED,2442354,PROCESSED,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,"Outcome: Successfully Added Unsolicited Evidence, Added Note",10/26/2020 8:39:30 PM,215,NULL,,,,,,,
22116314,REVIEWED,2441940,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 6:29:23 PM,215,NULL,,,,,,,
22116314,REVIEWED,2441941,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 6:29:23 PM,215,NULL,,,,,,,
22116314,REVIEWED,2441943,OCRSUCCESS,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",NULL,10/26/2020 6:29:23 PM,215,NULL,,,,,,,
22116314,REVIEWED,2441944,HIL_VBMS,4138,4138,VA 21-4138 Statement In Support of Claim,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 6:29:23 PM,215,UNKNOWN,,,,,,,
22116316,PROCESSED,2443162,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Government Facility,NULL,10/26/2020 10:07:24 PM,215,NULL,,,,,,,
22116316,PROCESSED,2443164,PROCESSED,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",NULL,10/26/2020 10:07:24 PM,215,NULL,,,,,,,
22116319,PROCESSED,2442987,PROCESSED,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,NULL,10/27/2020 3:06:08 AM,215,NULL,,,,,,,
22116319,PROCESSED,2442988,PROCESSED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation","Outcome : Claim Successfully Created, Contentions Added, Successfully Added Unsolicited Evidence, Added Note",10/27/2020 3:06:08 AM,215,NULL,,,,,,,
22116320,PROCESSED,2442324,PROCESSED,966,966,VA 21-0966 Intent to File,Outcome : Successfully processed ITF and Updated Address,10/26/2020 8:45:11 PM,215,NULL,,,,,,,
22116321,REVIEWED,2442951,VBOTPROCESSING,RM,Returned Mail,Returned Mail,NULL,10/27/2020 1:34:04 AM,215,RM-NOTIFICATION,,,,,,,
22116322,PROCESSED,2442865,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/27/2020 2:40:36 AM,215,RM-DEVELOPMENT,,,,,,,
22116323,PROCESSED,2443234,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 11:27:25 PM,215,RM-NOTIFICATION,,,,,,,
22116324,PROCESSED,2442526,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 9:26:27 PM,215,RM-DEVELOPMENT,,,,,,,
22116325,PROCESSED,2442907,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 10:21:20 PM,215,RM-NOTIFICATION,,,,,,,
22116326,PROCESSED,2442462,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:50:55 PM,215,RM-DEVELOPMENT,,,,,,,
22116327,OFF RAMPED,2443433,OFFRAMPED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 11:53:50 PM,215,RM-NOTIFICATION,,,,,,,
22116330,PROCESSED,2441491,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:50:31 PM,215,RM-DEVELOPMENT,,,,,,,
22116331,PROCESSED,2443121,PROCESSED,RM,Returned Mail,Returned Mail,"Outcome : BAI selected, Successfully Added Unsolicited Evidence",10/26/2020 11:18:14 PM,215,RM-NOTIFICATION,,,,,,,
22116332,OFF RAMPED,2443018,OFFRAMPED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 11:15:25 PM,215,RM-DEVELOPMENT,,,,,,,
22116333,PROCESSED,2442997,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/27/2020 2:42:04 AM,215,RM-DEVELOPMENT,,,,,,,
22116335,PROCESSED,2443559,PROCESSED,EVD-DIVDC,Evidence Mail,Divorce Decree,NULL,10/26/2020 11:06:57 PM,215,NULL,,,,,,,
22116335,PROCESSED,2443560,PROCESSED,686c,686c,VA 21-686c Declaration of Status of Dependents,"Outcome : Claim Successfully Created, Added Special Issues, Contentions Added, Successfully Added Unsolicited Evidence, Added Note",10/26/2020 11:06:57 PM,215,NULL,,,,,,,
22116336,PROCESSED,2442757,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 9:43:25 PM,215,RM-NOTIFICATION,,,,,,,
22116338,PROCESSED,2442474,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 8:59:54 PM,215,RM-DEVELOPMENT,,,,,,,
22116339,OFF RAMPED,2443572,OFFRAMPED,EVD-BLS,Evidence Mail,Buddy Lay Statement,Outcome : Veteran/Claimant Issue - No Open Claim/EP and all documents are not RFA Eligible Documents Type,10/26/2020 11:08:22 PM,215,NULL,,,,,,,
22116339,OFF RAMPED,2443574,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,NULL,10/26/2020 11:08:22 PM,215,UNKNOWN,,,,,,,
22116339,OFF RAMPED,2443575,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 11:08:22 PM,215,NULL,,,,,,,
22116339,OFF RAMPED,2443576,VBOTPROCESSING,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 11:08:22 PM,215,BVA_APPEALS_REMAND,,,,,,,
22116339,OFF RAMPED,2443577,VBOTPROCESSING,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/26/2020 11:08:22 PM,215,MEDICAL_EVIDENCE,,,,,,,
22116340,PROCESSED,2443436,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/27/2020 12:11:19 AM,215,RM-NOTIFICATION,,,,,,,
22116341,PROCESSED,2442748,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 10:10:36 PM,215,RM-NOTIFICATION,,,,,,,
22116343,PROCESSED,2443013,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 11:07:53 PM,215,RM-NOTIFICATION,,,,,,,
22116344,PROCESSING,2441700,PROCESSED,EVD-BLS,Evidence Mail,Buddy Lay Statement,NULL,10/26/2020 7:54:49 PM,215,NULL,,,,,,,
22116344,PROCESSING,2441702,PROCESSED,EVD-BLS,Evidence Mail,Buddy Lay Statement,NULL,10/26/2020 7:54:49 PM,215,NULL,,,,,,,
22116344,PROCESSING,2441703,PROCESSED,EVD_RESUME,Evidence Mail,Resume,NULL,10/26/2020 7:54:49 PM,215,NULL,,,,,,,
22116344,PROCESSING,2441704,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Outcome : RFA Letter Generated, sent to Veteran and POA",10/26/2020 7:54:49 PM,215,MEDICAL_EVIDENCE,,,,,,,
22116344,PROCESSING,2441707,PROCESSED,EVD-VA-EXM,Evidence Mail,VA Examination,NULL,10/26/2020 7:54:49 PM,215,NULL,,,,,,,
22116345,PROCESSED,2442813,PROCESSED,RM,Returned Mail,Returned Mail,"Outcome : BAI selected, Successfully Added Unsolicited Evidence",10/26/2020 9:49:34 PM,215,RM-NOTIFICATION,,,,,,,
22116346,PROCESSED,2442735,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 10:17:08 PM,215,RM-NOTIFICATION,,,,,,,
22116347,PROCESSED,2442634,PROCESSED,RM,Returned Mail,Returned Mail,NULL,10/26/2020 9:31:58 PM,215,RM-DEVELOPMENT,,,,,,,
22116351,PROCESSED,2441562,PROCESSED,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,NULL,10/26/2020 7:50:38 PM,215,NULL,,,,,,,
22116351,PROCESSED,2441563,PROCESSED,VCAA,Evidence Mail,VCAA Notice Acknowledgement,NULL,10/26/2020 7:50:38 PM,215,NULL,,,,,,,
22116353,PROCESSING,2441364,PROCESSED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 7:04:37 PM,215,NULL,,,,,,,
22116353,PROCESSING,2441366,PROCESSED,EVD-COR,EVD-COR,Correspondence,"Outcome : RFA Letter Generated, sent to Veteran and POA",10/26/2020 7:04:37 PM,215,MEDICAL_EVIDENCE,,,,,,,
22116353,PROCESSING,2441367,PROCESSED,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",NULL,10/26/2020 7:04:37 PM,215,NULL,,,,,,,
22116353,PROCESSING,2441368,PROCESSED,EVD-SSC,Evidence Mail,Social Security Card,NULL,10/26/2020 7:04:37 PM,215,NULL,,,,,,,
22116353,PROCESSING,2441369,PROCESSED,EVD-SSC,Evidence Mail,Social Security Card,NULL,10/26/2020 7:04:37 PM,215,NULL,,,,,,,
22116355,PROCESSED,2442771,PROCESSED,EVD-COR,EVD-COR,Correspondence,NULL,10/26/2020 9:21:23 PM,215,MEDICAL_EVIDENCE,,,,,,,
22116355,PROCESSED,2442774,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Government Facility,NULL,10/26/2020 9:21:23 PM,215,NULL,,,,,,,
22116355,PROCESSED,2442777,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/26/2020 9:21:23 PM,215,UNKNOWN,,,,,,,
22116355,PROCESSED,2442779,PROCESSED,VCAA,Evidence Mail,VCAA Notice Acknowledgement,"Outcome : Business Rule - Open Claim/EP and No Keyword Identified, Successfully Added Unsolicited Evidence, Added Note",10/26/2020 9:21:23 PM,215,NULL,,,,,,,
22116358,OFF RAMPED,2442151,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Outcome : Packet Routed to RMC Queue,10/26/2020 10:04:02 PM,215,FOIA_PRIVACYACT,,,,,,,
22116358,OFF RAMPED,2442153,OFFRAMPED,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",Outcome : Veteran/Claimant Issue - No Open Claim/EP and all documents are not RFA Eligible Documents Type,10/26/2020 10:04:02 PM,215,NULL,,,,,,,
22116358,OFF RAMPED,2442154,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,Outcome : Business Rule - No open Claim/EP and no keyword identified,10/26/2020 10:04:02 PM,215,UNKNOWN,,,,,,,
22116358,OFF RAMPED,2442154,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,Outcome : Veteran/Claimant Issue - No Open Claim/EP and all documents are not RFA Eligible Documents Type,10/26/2020 10:04:02 PM,215,UNKNOWN,,,,,,,
